run,modelname,treatname,angle,spd,from,to,frequency,Pxx
20120521164435,noisefloor,no,0,0,V,V,0.220894372687,1.69765028317e-05
20120521164435,noisefloor,no,0,0,V,V,0.230198826001,1.38111705409e-05
20120521164435,noisefloor,no,0,0,V,V,0.239895198994,1.2919360207e-05
20120521164435,noisefloor,no,0,0,V,V,0.25,1.19899852783e-05
20120521164435,noisefloor,no,0,0,V,V,0.260530432714,1.1021463469e-05
20120521164435,noisefloor,no,0,0,V,V,0.271504425482,1.00121458447e-05
20120521164435,noisefloor,no,0,0,V,V,0.282940661818,8.96031401503e-06
20120521164435,noisefloor,no,0,0,V,V,0.294858612224,7.86417720815e-06
20120521164435,noisefloor,no,0,0,V,V,0.30727856733,6.86519988957e-06
20120521164435,noisefloor,no,0,0,V,V,0.320221672441,6.55700731017e-06
20120521164435,noisefloor,no,0,0,V,V,0.333709963543,6.23583312589e-06
20120521164435,noisefloor,no,0,0,V,V,0.347766404811,5.90113052906e-06
20120521164435,noisefloor,no,0,0,V,V,0.362414927716,5.55232967953e-06
20120521164435,noisefloor,no,0,0,V,V,0.377680471761,5.18883673449e-06
20120521164435,noisefloor,no,0,0,V,V,0.393589026942,4.85840151608e-06
20120521164435,noisefloor,no,0,0,V,V,0.410167678004,4.52980789311e-06
20120521164435,noisefloor,no,0,0,V,V,0.427444650543,4.187373338e-06
20120521164435,noisefloor,no,0,0,V,V,0.44544935907,3.83051484672e-06
20120521164435,noisefloor,no,0,0,V,V,0.464212457084,3.57055704998e-06
20120521164435,noisefloor,no,0,0,V,V,0.483765889262,3.52239323481e-06
20120521164435,noisefloor,no,0,0,V,V,0.504142945848,3.47220067638e-06
20120521164435,noisefloor,no,0,0,V,V,0.525378319327,3.41989392052e-06
20120521164435,noisefloor,no,0,0,V,V,0.547508163492,3.34183696535e-06
20120521164435,noisefloor,no,0,0,V,V,0.570570154997,3.24465785692e-06
20120521164435,noisefloor,no,0,0,V,V,0.594603557501,3.14338539624e-06
20120521164435,noisefloor,no,0,0,V,V,0.619649288518,2.97051160803e-06
20120521164435,noisefloor,no,0,0,V,V,0.645749989075,2.67150265104e-06
20120521164435,noisefloor,no,0,0,V,V,0.672950096316,2.35989891924e-06
20120521164435,noisefloor,no,0,0,V,V,0.701295919154,2.24310289042e-06
20120521164435,noisefloor,no,0,0,V,V,0.730835717112,2.32395347596e-06
20120521164435,noisefloor,no,0,0,V,V,0.76161978249,2.40820962811e-06
20120521164435,noisefloor,no,0,0,V,V,0.793700525984,2.57790583312e-06
20120521164435,noisefloor,no,0,0,V,V,0.827132565921,2.75841109764e-06
20120521164435,noisefloor,no,0,0,V,V,0.861972821247,2.82701881292e-06
20120521164435,noisefloor,no,0,0,V,V,0.89828060843,2.83224519817e-06
20120521164435,noisefloor,no,0,0,V,V,0.936117742454,2.94718807951e-06
20120521164435,noisefloor,no,0,0,V,V,0.975548642053,3.16255106124e-06
20120521164435,noisefloor,no,0,0,V,V,1.01664043939,3.17391475704e-06
20120521164435,noisefloor,no,0,0,V,V,1.05946309436,3.0401731355e-06
20120521164435,noisefloor,no,0,0,V,V,1.10408951367,2.66486635404e-06
20120521164435,noisefloor,no,0,0,V,V,1.15059567501,2.30356911253e-06
20120521164435,noisefloor,no,0,0,V,V,1.19906075636,2.53120548657e-06
20120521164435,noisefloor,no,0,0,V,V,1.24956727082,2.64604408958e-06
20120521164435,noisefloor,no,0,0,V,V,1.30220120709,2.68136717438e-06
20120521164435,noisefloor,no,0,0,V,V,1.35705217586,2.82529298004e-06
20120521164435,noisefloor,no,0,0,V,V,1.41421356237,2.71851062689e-06
20120521164435,noisefloor,no,0,0,V,V,1.47378268542,2.57602638815e-06
20120521164435,noisefloor,no,0,0,V,V,1.53586096304,2.5750777934e-06
20120521164435,noisefloor,no,0,0,V,V,1.60055408516,2.75530338724e-06
20120521164435,noisefloor,no,0,0,V,V,1.66797219356,2.53318944119e-06
20120521164435,noisefloor,no,0,0,V,V,1.73823006938,2.37531341985e-06
20120521164435,noisefloor,no,0,0,V,V,1.81144732853,2.31526391771e-06
20120521164435,noisefloor,no,0,0,V,V,1.88774862536,2.2093782923e-06
20120521164435,noisefloor,no,0,0,V,V,1.96726386489,2.05267369452e-06
20120521164435,noisefloor,no,0,0,V,V,2.05012842393,1.79347894468e-06
20120521164435,noisefloor,no,0,0,V,V,2.13648338163,1.3140624298e-06
20120521164435,noisefloor,no,0,0,V,V,2.22647575961,1.76789511929e-06
20120521164435,noisefloor,no,0,0,V,V,2.32025877232,2.08405396937e-06
20120521164435,noisefloor,no,0,0,V,V,2.41799208785,1.84865298785e-06
20120521164435,noisefloor,no,0,0,V,V,2.51984209979,2.67084659095e-06
20120521164435,noisefloor,no,0,0,V,V,2.62598221052,1.89183348859e-06
